Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:49330000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
49330000;2;01/04/1991;;1;1;4616,5;1942;3324,733;13;29;1;1;1;;0;2348,8;2923,5;2878;3656,9;3841,5;3633,8;3705,5;3936;4066,5;4310,4;4389,8;4005,6;4616,5;4284;4380,9;4197;3773,5;3748;3714;3495,6;3098,2;3345;2679,3;2324,4;2281,4;2087,5;2177;1947,8;1942;1953,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1991;;1;1;2293,8;1475,7;1979,842;10;5;1;1;1;;0;1790,5;1747;2034,8;1994,2;1475,7;1890,7;2046,4;2029;2219,7;2293,8;2238;2017,4;2135;2046,4;2029;2111,1;2147;2099,3;1845,8;1720;1971;2052,2;2034,8;2046,4;1885;1704,7;1834,6;2046,4;2117;1807;1965,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1991;;1;1;2269;1511,5;1848,827;4;9;1;1;1;;0;1896,4;1580,6;1818;2269;2052,2;1930,6;2040,6;1885;1511,5;1704,7;1930,6;1890,7;2135;1862,6;1896,4;1714,9;1694,5;1829;1959,4;1982,6;2005,8;1994,2;1829;1543,4;1609,4;1796;1834,6;1868,2;1790,5;1609,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1991;;1;1;1942;1543,4;1793,5;12;22;1;1;1;;0;1634;1779,5;1768,6;1840,2;1902,1;1829;1595;1634;1785;1868,2;1818;1942;1913,5;1654;1614,2;1829;1873,8;1868,2;1896,4;1919,2;1644;1543,4;1807;1885;1930,6;1936,3;1868,2;1619;1585,4;1879,4;1936,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1991;;1;1;1976,8;1595;1823,452;1;26;1;1;1;;0;1976,8;1965,2;1845,8;1694,5;1649;1736,2;1924,9;1924,9;1936,3;1868,2;1709,8;1629;1907,8;1942;1907,8;1885;1879,4;1644;1629;1829;1857;1885;1868,2;1801,5;1659;1595;1924,9;1965,2;1971;1763,2;1752,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1991;;1;1;2111,1;1585,4;1865,62;27;16;1;1;1;;0;1654;1714,9;1930,6;1947,8;1994,2;1936,3;1868,2;1595;1674,1;1953,6;1994,2;1953,6;2017,4;1829;1785;1585,4;1845,8;1873,8;1868,2;1890,7;1879,4;1684,3;1785;2005,8;1936,3;2105,2;2111,1;2017,4;1730,8;1801,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1991;;1;1;2269;1580,6;2025,742;18;27;1;1;1;;0;2029;2017,4;2063,9;2069,8;1942;1768,6;1801,5;2111,1;2063,9;2159;2189,2;2005,8;2029;1942;2105,2;2099,3;2207,5;2269;2256,6;1599,8;1879,4;2052,2;2099,3;2195,3;2147;2034,8;1580,6;1768,6;2023,2;2147;2141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1991;;1;1;2262,8;1679,2;1986,583;1;17;1;1;1;;0;2262,8;2000;1868,2;1752,4;2081,6;2189,2;2129;2213,6;2063,9;1924,9;1896,4;2099,3;2087,5;2081,6;1873,8;1736,2;1679,2;1807;2081,6;2052,2;2046,4;2058;1907,8;1779,5;1801,5;2034,8;2005,8;2063,9;2123;1896,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1991;;1;1;2231,9;1763,2;2006,081;27;8;1;1;1;;0;1823,5;1868,2;1879,4;2087,5;2093,4;2046,4;1982,6;1763,2;1823,5;1924,9;2046,4;2087,5;2111,1;2023,2;1812,5;1801,5;1953,6;2011,6;2123;2141;2177;1988,4;2046,4;2135;2029;1976,8;2231,9;2135;1988,4;1953,6;2123;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1992;;1;1;7155;1845,8;3203,71;31;1;1;1;1;;0;1845,8;1936,3;2171;2147;1885;2046,4;2225,8;2367,1;2324,4;2428,2;2281,4;2147;2159;2354,9;2459,2;2490,3;2710,8;2944,6;3187,5;3247,5;3330;3756,5;4179,6;4049,1;4292,8;4292,8;4505,5;5148,5;5357,5;5888,5;7155;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1992;;1;1;10285;7685,4;9143,91;29;1;1;1;1;;0;7685,4;8322,6;8181;8181;8228,2;8381,6;8428,8;8523,2;8334,4;8240;8086,6;8641,2;8747,4;8902,1;9192,8;9387,8;9446,8;9470,4;9616;9753,8;9869;10067;10161,4;10243,6;10216,2;10202,5;10188,8;10188,8;10285;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
49330000;2;01/03/1992;;1;1;10327;6990;9946,549;12;31;1;1;1;;0;10271;10299;10271;10257,3;10257,3;10257,3;10257,3;10216,2;10188,8;10243,6;10285;10327;10229,9;10080,4;10107,2;10134;10134;10161,4;10107,2;10053,6;10053,6;10040,2;10080,4;10093,8;10147,7;10000;9741;9506,2;9028,4;8523,2;6990;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1992;;1;1;6726;2135;3355,47;1;26;1;1;1;;0;6726;6235;5196;4075,2;3556,8;3533,7;4797;5082;4825,5;4292,8;3875,8;3345;3195;3061,4;2930;2528,1;2367,1;2281,4;2330,5;2293,8;2306,1;2409,8;2597,4;2367,1;2293,8;2135;2379,3;2584,8;2591,1;2471,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1992;;1;1;3816;1924,9;2761,342;4;31;1;1;1;;0;2572,2;3315;2995,7;3816;3142,6;3556,8;3330;3217,5;3345;3390;3549,1;2761,6;2559,6;2616,3;2597,4;3098,2;2641,5;2723,4;2666,7;2391,5;2293,8;2373,2;2534,4;2040,6;2063,9;2312,2;2403,7;2553,3;2515,5;2300;1924,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1992;;1;1;2647,8;1730,8;2175,117;6;7;1;1;1;;0;1913,5;2354,9;2373,2;2572,2;2553,3;2647,8;1730,8;1919,2;2300;2250,4;2238;2342,7;2213,6;2000;1971;2201,4;2238;2135;2081,6;2207,5;2029;2029;2269;2081,6;2087,5;2269;2201,4;2023,2;1890,7;2129;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1992;;1;1;2306,1;1862,6;2107,09;29;5;1;1;1;;0;2213,6;2207,5;2189,2;2153;1862,6;1885;2165;2225,8;2231,9;2219,7;2099,3;1971;1965,2;2099,3;2195,3;2177;2129;2093,4;1959,4;1930,6;2069,8;2129;2117;2099,3;2123;1965,2;1890,7;2225,8;2306,1;2225,8;2195,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1992;;1;1;2440,6;1976,8;2206,784;27;16;1;1;1;;0;2207,5;2093,4;2052,2;2231,9;2244,2;2262,8;2300;2231,9;2029;1994,2;2318,3;2336,6;2348,8;2262,8;2330,5;1976,8;2034,8;2262,8;2225,8;2225,8;2081,6;2231,9;2000;2105,2;2336,6;2385,4;2440,6;2275,2;2293,8;2231,9;2058;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1992;;1;1;2391,5;1845,8;2133,873;16;7;1;1;1;;0;2225,8;2250,4;2189,2;2159;2029;1936,3;1845,8;1913,5;2225,8;2238;2183,1;2207,5;2023,2;1965,2;2361;2391,5;2183,1;2213,6;2189,2;2017,4;1924,9;2183,1;2195,3;2262,8;2225,8;2117;2017,4;1994,2;2165;2183,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1992;;1;1;2373,2;1757,8;2156,574;23;4;1;1;1;;0;2207,5;2207,5;2005,8;1757,8;1988,4;2093,4;2177;2225,8;2189,2;2219,7;2017,4;1857;2005,8;2207,5;2225,8;2269;2147;1988,4;2075,7;2231,9;2269;2348,8;2373,2;2324,4;2075,7;1982,6;2195,3;2281,4;2306,1;2318,3;2281,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1992;;1;1;3412,5;1857;2685,607;30;2;1;1;1;;0;1919,2;1857;2000;2081,6;2165;2225,8;2201,4;2029;2195,3;2397,6;2373,2;2330,5;2422;2559,6;2367,1;2391,5;2845,5;3202,5;3098,2;3127,8;3255;3345;3292,5;2988,4;3262,5;3360;3390;3225;3247,5;3412,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1992;;1;1;6759;3262,5;4552,916;31;10;1;1;1;;0;3375;3360;3390;3277,5;3352,5;3427,5;3488;3345;3352,5;3262,5;3300;3345;3420;3633,8;3782;3824,5;3824,5;4136,1;4797;5063;5376,5;5678,5;5972,5;6172;6172;6161,5;6403;6583;6682;6424;6759;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1993;;1;1;7122;2105,2;5023,948;6;24;1;1;1;;0;6935;6979;7034;7023;7056;7122;7111;7100;7034;6979;6770;6671;6682;6671;6445;5899;5348;4939,5;4372;3850;3367,5;2774,4;2361;2105,2;2171;2428,2;2348,8;2373,2;2459,2;2666,7;2666,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1993;;1;1;3195;2616,3;2972,111;22;1;1;1;1;;0;2616,3;2813;2917;3061,4;3017,6;3032,2;2988,4;3105,6;3039,5;2891;2755,2;2839;2813;2878;2793,6;2910,5;2839;2845,5;2904;3024,9;3076;3195;3172,5;3142,6;3157,5;3105,6;3150;3135,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1993;;1;1;3641,5;2213,6;2960,387;12;28;1;1;1;;0;3090,8;2832,5;2884,5;2973,8;3032,2;3061,4;3225;3572,2;3442,5;3488;3526;3641,5;3510,8;3457,6;3488;3564,5;3390;3127,8;2806,5;2502,9;2348,8;2409,8;2628,9;2496,6;2471,6;2597,4;2459,2;2213,6;2521,8;2509,2;2496,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1993;;1;1;2666,7;1902,1;2341,207;2;10;1;1;1;;0;2647,8;2666,7;2446,8;2183,1;2177;2515,5;2465,4;2415,9;2075,7;1902,1;2058;2244,2;2534,4;2496,6;2484;2434,4;2440,6;2183,1;2225,8;2354,9;2287,6;2153;2434,4;2361;2207,5;2225,8;2367,1;2422;2397,6;2428,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1993;;1;1;2446,8;1936,3;2142,729;6;2;1;1;1;;0;2324,4;1936,3;2075,7;2312,2;2391,5;2446,8;2300;2281,4;2075,7;2046,4;2201,4;2183,1;2183,1;2117;2189,2;2159;1982,6;2034,8;2129;2147;2063,9;2040,6;1953,6;1942;2040,6;2129;2219,7;2213,6;2287,6;2034,8;1982,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1993;;1;1;2213,6;1902,1;2096,76;19;21;1;1;1;;0;2117;2111,1;2189,2;2159;2117;2023,2;1976,8;2081,6;2129;2123;2069,8;2105,2;2123;1936,3;2135;2159;2147;2159;2213,6;2153;1902,1;2075,7;2063,9;2034,8;2105,2;2201,4;2117;2011,6;2111,1;2052,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1993;;1;1;2477,8;2000;2244,106;29;11;1;1;1;;0;2069,8;2225,8;2238;2087,5;2099,3;2250,4;2300;2330,5;2336,6;2269;2000;2017,4;2183,1;2275,2;2231,9;2269;2207,5;2111,1;2111,1;2348,8;2354,9;2373,2;2348,8;2269;2141;2135;2269;2324,4;2477,8;2471,6;2440,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1993;;1;1;2666,7;2058;2401,658;12;16;1;1;1;;0;2171;2129;2409,8;2440,6;2440,6;2446,8;2446,8;2244,2;2250,4;2553,3;2654,1;2666,7;2635,2;2540,7;2379,3;2058;2409,8;2496,6;2553,3;2641,5;2547;2361;2231,9;2373,2;2348,8;2440,6;2547;2238;2117;2201,4;2477,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1993;;1;1;2547;2105,2;2353,843;23;5;1;1;1;;0;2361;2330,5;2403,7;2348,8;2105,2;2165;2219,7;2141;2434,4;2471,6;2409,8;2250,4;2213,6;2422;2428,2;2446,8;2453;2403,7;2225,8;2159;2409,8;2434,4;2547;2515,5;2434,4;2195,3;2177;2496,6;2521,8;2490,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1993;;1;1;2559,6;2159;2391,79;22;31;1;1;1;;0;2547;2434,4;2244,2;2281,4;2496,6;2534,4;2534,4;2490,3;2373,2;2183,1;2207,5;2195,3;2312,2;2477,8;2477,8;2465,4;2275,2;2244,2;2415,9;2453;2496,6;2559,6;2446,8;2324,4;2300;2484;2465,4;2446,8;2409,8;2409,8;2159;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1993;;1;1;2446,8;1879,4;2258,697;4;15;1;1;1;;0;2099,3;2238;2250,4;2446,8;2403,7;2336,6;2269;2262,8;2354,9;2306,1;2348,8;2354,9;2262,8;2005,8;1879,4;2306,1;2354,9;2391,5;2391,5;2312,2;2040,6;2135;2361;2373,2;2330,5;2324,4;2256,6;2017,4;2040,6;2306,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1993;;1;1;2409,8;1590,2;2112,868;3;26;1;1;1;;0;2385,4;2391,5;2409,8;2201,4;1924,9;1971;2312,2;2300;2213,6;2348,8;2213,6;1994,2;2023,2;2238;2244,2;2219,7;2207,5;2029;1913,5;1924,9;2231,9;2189,2;2183,1;2063,9;1768,6;1590,2;1730,8;1976,8;2105,2;2123;2069,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1994;;1;1;2262,8;1639;2073,955;28;2;1;1;1;;0;1807;1639;1834,6;2099,3;2159;2195,3;2183,1;2111,1;1902,1;1930,6;2147;2195,3;2165;2238;2129;2099,3;1868,2;2063,9;2171;2159;2147;2052,2;1857;1885;2135;2165;2153;2262,8;2262,8;2123;2153;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1994;;1;1;2509,2;1796;2181,218;4;27;1;1;1;;0;2403,7;2465,4;2434,4;2509,2;2453;2189,2;2225,8;2428,2;2477,8;2471,6;2446,8;2330,5;2081,6;1930,6;1818;1959,4;2087,5;2250,4;2165;1971;2017,4;2171;2195,3;2075,7;1982,6;1913,5;1796;1823,5;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1994;;1;1;3345;1851,4;2466,058;24;13;1;1;1;;0;2171;2269;2256,6;2318,3;2219,7;1873,8;1896,4;2219,7;2269;2256,6;2195,3;2165;1851,4;1879,4;2300;2342,7;2685,6;2966,5;3032,2;3017,6;3232,5;3322,5;3337,5;3345;2685,6;2422;2195,3;2281,4;2484;2434,4;2521,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1994;;1;1;4569;2354,9;3188,043;6;27;1;1;1;;0;2845,5;3068,7;3595,3;4040,4;4434,3;4569;4559,5;4249,2;3579,9;3090,8;2858,5;2813;2981,1;2988,4;2951,9;3202,5;3054,1;3187,5;3240;3255;3247,5;3157,5;3032,2;2736;2647,8;2559,6;2354,9;2409,8;2415,9;2515,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1994;;1;1;2717,1;1609,4;2250,69;1;22;1;1;1;;0;2717,1;2547;2434,4;2559,6;2547;2528,1;2534,4;2281,4;2117;2348,8;2324,4;2324,4;2287,6;2306,1;2123;1913,5;2244,2;2306,1;2397,6;2336,6;2099,3;1609,4;1959,4;2219,7;2189,2;2231,9;2225,8;2177;1879,4;1885;2117;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1994;;1;1;3255;1543,4;2041,84;9;13;1;1;1;;0;2153;2105,2;2000;2250,4;2069,8;2052,2;2528,1;3076;3255;1619;1674,1;1659;1543,4;1639;1720;1709,8;2361;2422;2391,5;2293,8;2336,6;2391,5;2040,6;1801,5;1649;1664;1674,1;1679,2;1689,4;1807;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1994;;1;1;2361;1669;2015,952;26;10;1;1;1;;0;1873,8;1902,1;1709,8;1823,5;1812,5;1684,3;1873,8;1752,4;1684,3;1669;1669;1730,8;1857;2069,8;2147;2177;1994,2;2000;2183,1;2318,3;2324,4;2318,3;2318,3;1930,6;2117;2361;2300;2324,4;2342,7;2318,3;1907,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1994;;1;1;2673;1896,4;2380,197;31;21;1;1;1;;0;2201,4;2434,4;2490,3;2428,2;2484;2385,4;1942;2281,4;2578,5;2584,8;2578,5;2415,9;2373,2;2000;2262,8;2484;2521,8;2465,4;2477,8;2391,5;1896,4;2244,2;2471,6;2559,6;2446,8;2403,7;2415,9;2153;2281,4;2459,2;2673;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1994;;1;1;2723,4;2081,6;2456,963;28;11;1;1;1;;0;2509,2;2496,6;2440,6;2111,1;2391,5;2540,7;2342,7;2348,8;2553,3;2312,2;2081,6;2293,8;2453;2528,1;2578,5;2584,8;2509,2;2171;2373,2;2528,1;2572,2;2584,8;2603,7;2528,1;2287,6;2336,6;2647,8;2723,4;2717,1;2559,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1994;;1;1;2572,2;2011,6;2353,197;15;2;1;1;1;;0;2207,5;2011,6;2017,4;2397,6;2159;2397,6;2330,5;2201,4;2201,4;2207,5;2440,6;2465,4;2446,8;2509,2;2572,2;2409,8;2250,4;2312,2;2367,1;2373,2;2434,4;2547;2434,4;2300;2348,8;2409,8;2547;2547;2484;2318,3;2300;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1994;;1;1;2685,6;1896,4;2358,72;16;27;1;1;1;;0;2422;2453;2428,2;2446,8;2459,2;2422;2123;2250,4;2287,6;2269;2213,6;2135;2000;2231,9;2361;2685,6;2515,5;2622,6;2641,5;2256,6;2153;2342,7;2471,6;2453;2528,1;2213,6;1896,4;2183,1;2647,8;2647,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1994;;1;1;2628,9;1834,6;2306,71;1;25;1;1;1;;0;2628,9;2434,4;2540,7;2046,4;2422;2565,9;2453;2440,6;2159;2275,2;2023,2;2361;2540,7;2521,8;2572,2;2540,7;2195,3;1890,7;2354,9;2528,1;2318,3;2262,8;2403,7;1930,6;1834,6;2046,4;2515,5;2484;2105,2;2147;1965,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1995;;1;1;2509,2;1763,2;2069,8;18;2;1;1;1;;0;1779,5;1763,2;1768,6;2367,1;2373,2;2135;2011,6;1885;1873,8;2046,4;2409,8;2250,4;2141;1930,6;1796;1845,8;2111,1;2509,2;2293,8;2219,7;2046,4;2029;2123;2269;2034,8;2034,8;2040,6;2034,8;2005,8;2005,8;2029;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1995;;1;1;2453;1730,8;2151,489;22;27;1;1;1;;0;2029;2111,1;2306,1;2034,8;1902,1;2147;2415,9;2409,8;2415,9;2385,4;2159;2029;1913,5;2005,8;2403,7;2324,4;2293,8;2324,4;2087,5;2034,8;2023,2;2453;2330,5;2312,2;2165;1763,2;1730,8;1730,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1995;;1;1;2547;1730,8;2044,255;2;1;1;1;1;;0;1730,8;2547;2397,6;2147;2165;2063,9;2306,1;2367,1;2342,7;2219,7;1812,5;1796;2005,8;2141;2238;2275,2;2213,6;1768,6;1796;1801,5;2052,2;1885;1785;2029;1942;1834,6;1959,4;2117;1885;1873,8;1873,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1995;;1;1;2052,2;1475,7;1705,64;5;16;1;1;1;;0;1720;1511,5;1689,4;1725,4;2052,2;1971;1752,4;1679,2;1604,6;1590,2;1840,2;1609,4;1575,8;1534,2;1502,5;1475,7;1649;1659;1699,6;1919,2;1747;1639;1507;1768,6;1924,9;2005,8;1840,2;1902,1;1580,6;1493,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1995;;1;1;2159;1379;1629,623;4;30;1;1;1;;0;1525;1571;1857;2159;1902,1;1614,2;1507;1502,5;1851,4;1840,2;1624;1571;1585,4;1669;1566,4;1741,6;1862,6;1868,2;1725,4;1525;1387;1525;1704,7;1566,4;1543,4;1604,6;1571;1399,2;1387;1379;1383;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1995;;1;1;2165;1391;1628,88;13;4;1;1;1;;0;1489;1599,8;1525;1391;1484,5;1507;1407,6;1609,4;1520,5;1480;1462,8;1659;2165;1976,8;1649;1585,4;1449,9;1484,5;1580,6;1741,6;1736,2;1575,8;1552,6;1557,2;1411,8;1659;1725,4;1862,6;2017,4;2000;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1995;;1;1;2040,6;1403,4;1663,303;26;2;1;1;1;;0;1552,6;1403,4;1585,4;1879,4;1736,2;1571;1829;1659;1407,6;1493,5;1654;1851,4;1796;1669;1599,8;1511,5;1580,6;1752,4;1818;1785;1768,6;1480;1480;1475,7;1709,8;2040,6;1823,5;1840,2;1807;1548;1454,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1995;;1;1;2293,8;1449,9;1745,019;8;6;1;1;1;;0;1796;2117;1807;1629;1525;1449,9;1507;2293,8;2017,4;1982,6;1785;1604,6;1462,8;1475,7;1796;2011,6;1868,2;1714,9;1575,8;1561,8;1571;1953,6;1930,6;1879,4;1634;1557,2;1498;1768,6;1774;1779,5;1768,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1995;;1;1;2189,2;1462,8;1787,043;19;10;1;1;1;;0;2000;1807;1467,1;1714,9;1988,4;1868,2;1599,8;1480;1684,3;1462,8;1689,4;1919,2;1834,6;2105,2;1873,8;1575,8;1520,5;1575,8;2189,2;1885;1885;1953,6;1654;1599,8;2000;1896,4;1829;1829;2029;1694,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
